1005233351874269185	[{'likes': '0', 'tid': '1005233351874269185', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1005199710687096832', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1005233351874269185', '1005199710687096832']
1001835767654629379	[{'likes': '0', 'tid': '1001835767654629379', 'lang': 'ko', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '3470', 'tid': '969026084606849024', 'lang': 'ko', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1001835767654629379', '969026084606849024']
997814484168212480	[{'likes': '0', 'tid': '997814484168212480', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997814484168212480', '997112115789025280', '997110277547220993']
1002139248147939328	[{'likes': '0', 'tid': '1002139248147939328', 'lang': 'fa', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '778', 'tid': '1001709181232132096', 'lang': 'fa', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1002139248147939328', '1001709181232132096']
1000215815742881792	[{'likes': '0', 'tid': '1000215815742881792', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '7490', 'tid': '1000082978964373505', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1000215815742881792', '1000082978964373505']
1001294319830032384	[{'likes': '0', 'tid': '1001294319830032384', 'lang': 'ko', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '5', 'tid': '1000950987241078784', 'lang': 'ko', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '92', 'tid': '998791471942647808', 'lang': 'ko', 'eco': 'MT', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['1001294319830032384', '1000950987241078784', '998791471942647808']
995195977890922496	[{'likes': '0', 'tid': '995195977890922496', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '28', 'tid': '994763495051677696', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['995195977890922496', '994763495051677696']
996426370791170050	[{'likes': '0', 'tid': '996426370791170050', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '0', 'tid': '996407160027471874', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['996426370791170050', '996407160027471874']
998525087082074114	[{'likes': '0', 'tid': '998525087082074114', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '0', 'tid': '998522945352929280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '8', 'tid': '998225497824858112', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['998525087082074114', '998522945352929280', '998225497824858112']
994971078312198145	[{'likes': '0', 'tid': '994971078312198145', 'lang': 'it', 'eco': 'CCH', 'text': '', 'created_at': ''}, {'eco': 'CCH'}, {'likes': '0', 'tid': '994884213483757569', 'lang': 'it', 'eco': 'CCH', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['994971078312198145', '994884213483757569']
